,datetime,Average Tone
1707,2022-04-20 00:00:00+00:00,1.099
1708,2022-04-21 00:00:00+00:00,1.2615
1709,2022-04-22 00:00:00+00:00,-0.2677
1710,2022-04-23 00:00:00+00:00,-0.5951
1711,2022-04-24 00:00:00+00:00,0.3751
1712,2022-04-25 00:00:00+00:00,0.5736
1713,2022-04-26 00:00:00+00:00,0.2608
1714,2022-04-27 00:00:00+00:00,0.7257
1715,2022-04-28 00:00:00+00:00,1.5565
1716,2022-04-29 00:00:00+00:00,0.9149
1717,2022-04-30 00:00:00+00:00,-0.5879
1718,2022-05-01 00:00:00+00:00,-1.0514
1719,2022-05-02 00:00:00+00:00,1.871
1720,2022-05-03 00:00:00+00:00,2.2676
1721,2022-05-04 00:00:00+00:00,1.2509
1722,2022-05-05 00:00:00+00:00,0.1108
1723,2022-05-06 00:00:00+00:00,1.3679
1724,2022-05-07 00:00:00+00:00,0.8651
1725,2022-05-08 00:00:00+00:00,2.2773
1726,2022-05-09 00:00:00+00:00,0.6607
1727,2022-05-10 00:00:00+00:00,1.0205
1728,2022-05-11 00:00:00+00:00,-0.6692
1729,2022-05-12 00:00:00+00:00,-0.8496
1730,2022-05-13 00:00:00+00:00,-0.1871
1731,2022-05-14 00:00:00+00:00,1.9792
1732,2022-05-15 00:00:00+00:00,0.3202
1733,2022-05-16 00:00:00+00:00,0.68
1734,2022-05-17 00:00:00+00:00,0.4539
1735,2022-05-18 00:00:00+00:00,2.651
1736,2022-05-19 00:00:00+00:00,0.0241
1737,2022-05-20 00:00:00+00:00,1.8512
1738,2022-05-21 00:00:00+00:00,1.2048
1739,2022-05-22 00:00:00+00:00,1.2188
1740,2022-05-23 00:00:00+00:00,1.1072
1741,2022-05-24 00:00:00+00:00,0.714
1742,2022-05-25 00:00:00+00:00,1.6659
1743,2022-05-26 00:00:00+00:00,1.6116
1744,2022-05-27 00:00:00+00:00,1.1441
1745,2022-05-28 00:00:00+00:00,1.2481
1746,2022-05-29 00:00:00+00:00,0.7369
1747,2022-05-30 00:00:00+00:00,1.7712
1748,2022-05-31 00:00:00+00:00,0.7828
1749,2022-06-01 00:00:00+00:00,1.0324
1750,2022-06-02 00:00:00+00:00,1.3441
1751,2022-06-03 00:00:00+00:00,-0.6282
1752,2022-06-04 00:00:00+00:00,1.2739
1753,2022-06-05 00:00:00+00:00,1.3628
1754,2022-06-06 00:00:00+00:00,0.2259
1755,2022-06-07 00:00:00+00:00,0.8268
1756,2022-06-08 00:00:00+00:00,1.0305
1757,2022-06-09 00:00:00+00:00,2.3421
1758,2022-06-10 00:00:00+00:00,1.0632
1759,2022-06-11 00:00:00+00:00,0.7258
1760,2022-06-12 00:00:00+00:00,-2.1097
1761,2022-06-13 00:00:00+00:00,-0.4634
1762,2022-06-14 00:00:00+00:00,0.8814
1763,2022-06-15 00:00:00+00:00,-0.1034
1764,2022-06-16 00:00:00+00:00,0.4987
1765,2022-06-17 00:00:00+00:00,1.2669
1766,2022-06-18 00:00:00+00:00,-1.5697
1767,2022-06-19 00:00:00+00:00,-1.2236
1768,2022-06-20 00:00:00+00:00,-0.6386
1769,2022-06-21 00:00:00+00:00,0.4991
1770,2022-06-22 00:00:00+00:00,1.23
1771,2022-06-23 00:00:00+00:00,0.0226
1772,2022-06-24 00:00:00+00:00,0.6166
1773,2022-06-25 00:00:00+00:00,0.5477
1774,2022-06-26 00:00:00+00:00,0.8942
1775,2022-06-27 00:00:00+00:00,0.3046
1776,2022-06-28 00:00:00+00:00,0.078
1777,2022-06-29 00:00:00+00:00,0.9256
1778,2022-06-30 00:00:00+00:00,-0.4406
1779,2022-07-01 00:00:00+00:00,1.1676
1780,2022-07-02 00:00:00+00:00,0.1016
1781,2022-07-03 00:00:00+00:00,-2.876
1782,2022-07-04 00:00:00+00:00,-0.2119
1783,2022-07-05 00:00:00+00:00,2.0767
1784,2022-07-06 00:00:00+00:00,0.4063
1785,2022-07-07 00:00:00+00:00,0.9618
1786,2022-07-08 00:00:00+00:00,0.7856
1787,2022-07-09 00:00:00+00:00,-0.0403
1788,2022-07-10 00:00:00+00:00,0.8023
1789,2022-07-11 00:00:00+00:00,-0.5726
1790,2022-07-12 00:00:00+00:00,-0.7566
1791,2022-07-13 00:00:00+00:00,0.6357
1792,2022-07-14 00:00:00+00:00,0.2304
1793,2022-07-15 00:00:00+00:00,0.2894
1794,2022-07-16 00:00:00+00:00,-0.8789
1795,2022-07-17 00:00:00+00:00,0.614
1796,2022-07-18 00:00:00+00:00,0.4873
1797,2022-07-19 00:00:00+00:00,0.4084
1798,2022-07-20 00:00:00+00:00,0.2073
1799,2022-07-21 00:00:00+00:00,0.938
1800,2022-07-22 00:00:00+00:00,0.8572
1801,2022-07-23 00:00:00+00:00,0.3548
1802,2022-07-24 00:00:00+00:00,0.5774
1803,2022-07-25 00:00:00+00:00,0.7091
1804,2022-07-26 00:00:00+00:00,1.6069
1805,2022-07-27 00:00:00+00:00,0.4856
1806,2022-07-28 00:00:00+00:00,0.5797
1807,2022-07-29 00:00:00+00:00,0.1892
1808,2022-07-30 00:00:00+00:00,-0.3178
1809,2022-07-31 00:00:00+00:00,1.7554
1810,2022-08-01 00:00:00+00:00,2.277
1811,2022-08-02 00:00:00+00:00,0.9886
1812,2022-08-03 00:00:00+00:00,1.2251
1813,2022-08-04 00:00:00+00:00,0.8377
1814,2022-08-05 00:00:00+00:00,0.9534
1815,2022-08-06 00:00:00+00:00,-0.9799
1816,2022-08-07 00:00:00+00:00,-0.2474
1817,2022-08-08 00:00:00+00:00,0.0991
1818,2022-08-09 00:00:00+00:00,1.1837
1819,2022-08-10 00:00:00+00:00,1.253
1820,2022-08-11 00:00:00+00:00,0.4747
1821,2022-08-12 00:00:00+00:00,0.418
1822,2022-08-13 00:00:00+00:00,0.0899
1823,2022-08-14 00:00:00+00:00,1.2379
